id	name	type	description	rarity	price	hp_bonus	str_bonus	def_bonus	agi_bonus	mag_bonus	luk_bonus	required_level	is_shop_item	is_active	sort_order	created_at	updated_at	spr_bonus	sub_type	element	sell_price	mp_bonus	unlock_city_id
692	星辰塔の星剣	weapon	星辰の塔の素材を用いて鍛えた合成武器。店売り品より一段上の火力を持つ。	SSS	106080	0	423	96	0	0	0	0	0	1	1650	2026-06-09T00:45:51.000000Z	2026-06-11T13:19:29.000000Z	0	剣		26520	0	
695	神々の祭壇の神槍	weapon	神々の祭壇の素材を用いて鍛えた合成武器。店売り品より一段上の火力を持つ。	SSS	109506	0	423	100	0	0	0	0	0	1	1660	2026-06-09T00:45:51.000000Z	2026-06-11T13:19:29.000000Z	0	槍		27376	0	
698	魔王領の黒刃	weapon	魔王領外郭の素材を用いて鍛えた合成武器。店売り品より一段上の火力を持つ。	EX	110224	0	469	101	0	0	0	0	0	1	1670	2026-06-09T00:45:51.000000Z	2026-06-11T13:19:29.000000Z	0	剣		27556	0	
701	絶望回廊の絶刃	weapon	絶望の回廊の素材を用いて鍛えた合成武器。店売り品より一段上の火力を持つ。	EX	112710	0	469	102	0	0	0	0	0	1	1680	2026-06-09T00:45:51.000000Z	2026-06-11T13:19:29.000000Z	0	剣		28177	0	
704	魔神の大剣	weapon	魔神の間の素材を用いて鍛えた合成武器。店売り品より一段上の火力を持つ。	EX	115196	0	469	104	0	0	0	0	0	1	1690	2026-06-09T00:45:52.000000Z	2026-06-11T13:19:29.000000Z	0	剣		28799	0	
707	深淵牢の鎖剣	weapon	深淵の牢獄の素材を用いて鍛えた合成武器。店売り品より一段上の火力を持つ。	EX	117683	0	469	106	0	0	0	0	0	1	1700	2026-06-09T00:45:52.000000Z	2026-06-11T13:19:29.000000Z	0	剣		29420	0	
710	黒玉座の王剣	weapon	黒き玉座の素材を用いて鍛えた合成武器。店売り品より一段上の火力を持つ。	EX	120169	0	469	108	0	0	0	0	0	1	1710	2026-06-09T00:45:52.000000Z	2026-06-11T13:19:29.000000Z	0	剣		30042	0	
713	魔王城中枢の魔導剣	weapon	魔王城中枢の素材を用いて鍛えた合成武器。店売り品より一段上の火力を持つ。	EX	122655	0	469	112	0	0	0	0	0	1	1720	2026-06-09T00:45:52.000000Z	2026-06-11T13:19:29.000000Z	0	剣		30663	0	
716	終焉祭壇の滅剣	weapon	終焉の祭壇の素材を用いて鍛えた合成武器。店売り品より一段上の火力を持つ。	EX	126246	0	469	114	0	0	0	0	0	1	1730	2026-06-09T00:45:52.000000Z	2026-06-11T13:19:29.000000Z	0	剣		31561	0	
719	王都兵の剣	weapon	扱いやすい標準武器。物理職全般に向く。	K	500	0	26	0	2	0	0	20	1	1	70	2026-06-09T13:03:07.000000Z	2026-06-11T13:19:28.000000Z	0	剣		125	0	1
720	王都兵の斧	weapon	重い一撃に優れる高火力武器。	K	500	0	28	0	0	0	0	20	1	1	80	2026-06-09T13:03:07.000000Z	2026-06-11T13:19:28.000000Z	0	斧		125	0	1
721	王都兵の短剣	weapon	素早さと運を伸ばす軽量武器。	K	500	0	23	0	6	0	3	20	1	1	90	2026-06-09T13:03:07.000000Z	2026-06-11T13:19:28.000000Z	0	短剣		125	0	1
722	王都兵の弓	weapon	命中と会心を意識した遠距離武器。	K	500	0	24	0	3	0	4	20	1	1	100	2026-06-09T13:03:07.000000Z	2026-06-11T13:19:28.000000Z	0	弓		125	0	1
723	王都兵の拳甲	weapon	連撃・格闘職向け。HPと素早さも補う。	K	400	0	24	0	5	0	0	20	1	1	50	2026-06-09T13:03:07.000000Z	2026-06-11T13:19:28.000000Z	0	拳		100	0	1
724	王都見習いの杖	weapon	魔法職向け。MAGとMPを大きく伸ばす。	K	500	0	0	0	0	26	0	20	1	1	110	2026-06-09T13:03:07.000000Z	2026-06-11T13:19:28.000000Z	5	杖	魔	125	30	1
725	王都兵の槍	weapon	攻撃と防御を両立する安定武器。	K	500	0	27	2	2	0	0	20	1	1	120	2026-06-09T13:03:07.000000Z	2026-06-11T13:19:28.000000Z	0	槍		125	0	1
726	王都式短銃	weapon	高価格だが攻撃と運に優れる特殊武器。	K	600	0	26	0	2	0	0	20	1	1	140	2026-06-09T13:03:07.000000Z	2026-06-11T13:19:28.000000Z	0	銃		150	0	1
727	王都式魔導具	weapon	魔力と運を伸ばす魔導職向け装備。	K	500	0	0	0	0	28	2	20	1	1	130	2026-06-09T13:03:07.000000Z	2026-06-11T13:19:28.000000Z	5	魔導具	魔	125	24	1
728	騎士団の戦斧	weapon	重い一撃に優れる高火力武器。	J	1900	0	43	0	0	0	0	40	1	1	210	2026-06-09T13:03:07.000000Z	2026-06-11T13:19:28.000000Z	0	斧		475	0	1
729	影歩きの短剣	weapon	素早さと運を伸ばす軽量武器。	J	1700	0	35	0	10	0	4	40	1	1	160	2026-06-09T13:03:07.000000Z	2026-06-11T13:19:28.000000Z	0	短剣		425	0	1
730	王国長弓	weapon	命中と会心を意識した遠距離武器。	J	1800	0	38	0	5	0	6	40	1	1	190	2026-06-09T13:03:07.000000Z	2026-06-11T13:19:28.000000Z	0	弓		450	0	1
731	潮騎士の剣	weapon	扱いやすい標準武器。物理職全般に向く。	I	6600	0	62	0	5	0	0	25	1	1	260	2026-06-09T13:03:07.000000Z	2026-06-11T13:19:28.000000Z	0	剣		1650	0	2
732	潮風の短剣	weapon	素早さと運を伸ばす軽量武器。	I	6300	0	55	0	15	0	7	25	1	1	250	2026-06-09T13:03:07.000000Z	2026-06-11T13:19:28.000000Z	0	短剣		1575	0	2
733	波切りの弓	weapon	命中と会心を意識した遠距離武器。	I	6600	0	58	0	8	0	9	25	1	1	270	2026-06-09T13:03:07.000000Z	2026-06-11T13:19:28.000000Z	0	弓		1650	0	2
734	船乗りの拳甲	weapon	連撃・格闘職向け。HPと素早さも補う。	I	5900	0	57	0	11	0	0	25	1	1	240	2026-06-09T13:03:07.000000Z	2026-06-11T13:19:28.000000Z	0	拳		1475	0	2
735	海鳴りの杖	weapon	魔法職向け。MAGとMPを大きく伸ばす。	I	6600	0	0	0	0	62	0	25	1	1	280	2026-06-09T13:03:07.000000Z	2026-06-11T13:19:28.000000Z	11	杖	魔	1650	71	2
736	銛槍トライデント	weapon	攻撃と防御を両立する安定武器。	I	6900	0	63	5	4	0	0	25	1	1	290	2026-06-09T13:03:07.000000Z	2026-06-11T13:19:28.000000Z	0	槍		1725	0	2
737	潮騒の銃	weapon	高価格だが攻撃と運に優れる特殊武器。	I	7600	0	62	0	5	0	0	25	1	1	310	2026-06-09T13:03:07.000000Z	2026-06-11T13:19:28.000000Z	0	銃		1900	0	2
738	蒼海の魔導具	weapon	魔力と運を伸ばす魔導職向け装備。	I	7300	0	0	0	0	67	5	25	1	1	300	2026-06-09T13:03:07.000000Z	2026-06-11T13:19:28.000000Z	12	魔導具	魔	1825	57	2
739	精霊樹の剣	weapon	扱いやすい標準武器。物理職全般に向く。	H	12700	0	86	0	7	0	0	80	1	1	340	2026-06-09T13:03:07.000000Z	2026-06-11T13:19:28.000000Z	0	剣		3175	0	3
740	森守りの戦斧	weapon	重い一撃に優れる高火力武器。	H	13400	0	93	0	0	0	0	80	1	1	370	2026-06-09T13:03:07.000000Z	2026-06-11T13:19:28.000000Z	0	斧		3350	0	3
741	木漏れ日の短剣	weapon	素早さと運を伸ばす軽量武器。	H	12100	0	76	0	21	0	9	80	1	1	330	2026-06-09T13:03:07.000000Z	2026-06-11T13:19:28.000000Z	0	短剣		3025	0	3
742	精霊弦の弓	weapon	命中と会心を意識した遠距離武器。	H	12700	0	81	0	11	0	13	80	1	1	350	2026-06-09T13:03:07.000000Z	2026-06-11T13:19:28.000000Z	0	弓		3175	0	3
743	森霊の拳甲	weapon	連撃・格闘職向け。HPと素早さも補う。	H	11500	0	79	0	16	0	0	80	1	1	320	2026-06-09T13:03:07.000000Z	2026-06-11T13:19:28.000000Z	0	拳		2875	0	3
744	精霊樹の杖	weapon	魔法職向け。MAGとMPを大きく伸ばす。	H	12700	0	0	0	0	86	0	80	1	1	360	2026-06-09T13:03:07.000000Z	2026-06-11T13:19:28.000000Z	15	杖	魔	3175	99	3
745	若葉の槍	weapon	攻撃と防御を両立する安定武器。	H	13400	0	88	7	5	0	0	80	1	1	380	2026-06-09T13:03:07.000000Z	2026-06-11T13:19:28.000000Z	0	槍		3350	0	3
746	翠風の銃	weapon	高価格だが攻撃と運に優れる特殊武器。	H	14700	0	86	0	7	0	0	80	1	1	400	2026-06-09T13:03:07.000000Z	2026-06-11T13:19:28.000000Z	0	銃		3675	0	3
747	精霊核の魔導具	weapon	魔力と運を伸ばす魔導職向け装備。	H	14000	0	0	0	0	93	7	80	1	1	390	2026-06-09T13:03:07.000000Z	2026-06-11T13:19:28.000000Z	17	魔導具	魔	3500	79	3
748	黒鉄の剣	weapon	扱いやすい標準武器。物理職全般に向く。	G	19800	0	115	0	9	0	0	100	1	1	430	2026-06-09T13:03:07.000000Z	2026-06-11T13:19:29.000000Z	0	剣		4950	0	4
749	黒鉄の大斧	weapon	重い一撃に優れる高火力武器。	G	20800	0	124	0	0	0	0	100	1	1	460	2026-06-09T13:03:07.000000Z	2026-06-11T13:19:29.000000Z	0	斧		5200	0	4
750	機工短剣	weapon	素早さと運を伸ばす軽量武器。	G	18800	0	101	0	28	0	12	100	1	1	420	2026-06-09T13:03:07.000000Z	2026-06-11T13:19:29.000000Z	0	短剣		4700	0	4
751	鋼弦の弓	weapon	命中と会心を意識した遠距離武器。	G	19800	0	108	0	15	0	17	100	1	1	440	2026-06-09T13:03:07.000000Z	2026-06-11T13:19:29.000000Z	0	弓		4950	0	4
752	鋼鉄拳甲	weapon	連撃・格闘職向け。HPと素早さも補う。	G	17800	0	106	0	21	0	0	100	1	1	410	2026-06-09T13:03:07.000000Z	2026-06-11T13:19:29.000000Z	0	拳		4450	0	4
753	炉心の杖	weapon	魔法職向け。MAGとMPを大きく伸ばす。	G	19800	0	0	0	0	115	0	100	1	1	450	2026-06-09T13:03:07.000000Z	2026-06-11T13:19:29.000000Z	21	杖	魔	4950	132	4
754	鋼機の槍	weapon	攻撃と防御を両立する安定武器。	G	20800	0	117	9	7	0	0	100	1	1	470	2026-06-09T13:03:07.000000Z	2026-06-11T13:19:29.000000Z	0	槍		5200	0	4
755	工房式ライフル	weapon	高価格だが攻撃と運に優れる特殊武器。	G	22800	0	115	0	9	0	0	100	1	1	490	2026-06-09T13:03:07.000000Z	2026-06-11T13:19:29.000000Z	0	銃		5700	0	4
756	炉心魔導盤	weapon	魔力と運を伸ばす魔導職向け装備。	G	21800	0	0	0	0	124	10	100	1	1	480	2026-06-09T13:03:07.000000Z	2026-06-11T13:19:29.000000Z	22	魔導具	魔	5450	105	4
757	氷刃の剣	weapon	扱いやすい標準武器。物理職全般に向く。	F	27700	0	145	0	12	0	0	130	1	1	520	2026-06-09T13:03:07.000000Z	2026-06-11T13:19:29.000000Z	0	剣		6925	0	5
758	氷砕きの戦斧	weapon	重い一撃に優れる高火力武器。	F	29000	0	157	0	0	0	0	130	1	1	550	2026-06-09T13:03:07.000000Z	2026-06-11T13:19:29.000000Z	0	斧		7250	0	5
759	霜影の短剣	weapon	素早さと運を伸ばす軽量武器。	F	26300	0	128	0	36	0	15	130	1	1	510	2026-06-09T13:03:07.000000Z	2026-06-11T13:19:29.000000Z	0	短剣		6575	0	5
760	氷弦の弓	weapon	命中と会心を意識した遠距離武器。	F	27700	0	136	0	19	0	22	130	1	1	530	2026-06-09T13:03:07.000000Z	2026-06-11T13:19:29.000000Z	0	弓		6925	0	5
761	霜鉄の拳甲	weapon	連撃・格闘職向け。HPと素早さも補う。	F	24900	0	133	0	27	0	0	130	1	1	500	2026-06-09T13:03:07.000000Z	2026-06-11T13:19:29.000000Z	0	拳		6225	0	5
762	氷晶の杖	weapon	魔法職向け。MAGとMPを大きく伸ばす。	F	27700	0	0	0	0	145	0	130	1	1	540	2026-06-09T13:03:07.000000Z	2026-06-11T13:19:29.000000Z	26	杖	魔	6925	167	5
763	氷槍グレイシア	weapon	攻撃と防御を両立する安定武器。	F	29000	0	148	12	9	0	0	130	1	1	560	2026-06-09T13:03:07.000000Z	2026-06-11T13:19:29.000000Z	0	槍		7250	0	5
764	凍結銃	weapon	高価格だが攻撃と運に優れる特殊武器。	F	31800	0	145	0	12	0	0	130	1	1	580	2026-06-09T13:03:07.000000Z	2026-06-11T13:19:29.000000Z	0	銃		7950	0	5
765	氷晶魔導具	weapon	魔力と運を伸ばす魔導職向け装備。	F	30400	0	0	0	0	157	13	130	1	1	570	2026-06-09T13:03:07.000000Z	2026-06-11T13:19:29.000000Z	28	魔導具	魔	7600	133	5
766	砂王の曲剣	weapon	扱いやすい標準武器。物理職全般に向く。	E	36200	0	180	0	14	0	0	160	1	1	610	2026-06-09T13:03:07.000000Z	2026-06-11T13:19:29.000000Z	0	剣		9050	0	6
767	太陽の戦斧	weapon	重い一撃に優れる高火力武器。	E	38000	0	194	0	0	0	0	160	1	1	640	2026-06-09T13:03:07.000000Z	2026-06-11T13:19:29.000000Z	0	斧		9500	0	6
768	砂影の短剣	weapon	素早さと運を伸ばす軽量武器。	E	34300	0	158	0	44	0	19	160	1	1	600	2026-06-09T13:03:07.000000Z	2026-06-11T13:19:29.000000Z	0	短剣		8575	0	6
769	砂嵐の弓	weapon	命中と会心を意識した遠距離武器。	E	36200	0	169	0	24	0	27	160	1	1	620	2026-06-09T13:03:07.000000Z	2026-06-11T13:19:29.000000Z	0	弓		9050	0	6
770	砂鉄の拳甲	weapon	連撃・格闘職向け。HPと素早さも補う。	E	32500	0	166	0	33	0	0	160	1	1	590	2026-06-09T13:03:07.000000Z	2026-06-11T13:19:29.000000Z	0	拳		8125	0	6
771	太陽祭司の杖	weapon	魔法職向け。MAGとMPを大きく伸ばす。	E	36200	0	0	0	0	180	0	160	1	1	630	2026-06-09T13:03:07.000000Z	2026-06-11T13:19:29.000000Z	32	杖	魔	9050	207	6
772	砂王の槍	weapon	攻撃と防御を両立する安定武器。	E	38000	0	184	15	11	0	0	160	1	1	650	2026-06-09T13:03:07.000000Z	2026-06-11T13:19:29.000000Z	0	槍		9500	0	6
773	砂塵銃	weapon	高価格だが攻撃と運に優れる特殊武器。	E	41600	0	180	0	14	0	0	160	1	1	680	2026-06-09T13:03:07.000000Z	2026-06-11T13:19:29.000000Z	0	銃		10400	0	6
774	古代砂晶盤	weapon	魔力と運を伸ばす魔導職向け装備。	E	39800	0	0	0	0	194	16	160	1	1	660	2026-06-09T13:03:07.000000Z	2026-06-11T13:19:29.000000Z	35	魔導具	魔	9950	165	6
775	冥界の剣	weapon	扱いやすい標準武器。物理職全般に向く。	C	54700	0	252	0	20	0	0	200	1	1	790	2026-06-09T13:03:07.000000Z	2026-06-11T13:19:29.000000Z	0	剣		13675	0	8
776	冥府の大斧	weapon	重い一撃に優れる高火力武器。	C	57500	0	272	0	0	0	0	200	1	1	820	2026-06-09T13:03:07.000000Z	2026-06-11T13:19:29.000000Z	0	斧		14375	0	8
777	死影の短剣	weapon	素早さと運を伸ばす軽量武器。	C	52000	0	222	0	62	0	27	200	1	1	780	2026-06-09T13:03:07.000000Z	2026-06-11T13:19:29.000000Z	0	短剣		13000	0	8
778	冥弦の弓	weapon	命中と会心を意識した遠距離武器。	C	54700	0	237	0	33	0	38	200	1	1	800	2026-06-09T13:03:07.000000Z	2026-06-11T13:19:29.000000Z	0	弓		13675	0	8
779	冥鉄の拳甲	weapon	連撃・格闘職向け。HPと素早さも補う。	C	49300	0	232	0	46	0	0	200	1	1	750	2026-06-09T13:03:07.000000Z	2026-06-11T13:19:29.000000Z	0	拳		12325	0	8
780	死霊王の杖	weapon	魔法職向け。MAGとMPを大きく伸ばす。	C	54700	0	0	0	0	252	0	200	1	1	810	2026-06-09T13:03:07.000000Z	2026-06-11T13:19:29.000000Z	45	杖	魔	13675	290	8
781	冥槍ノクス	weapon	攻撃と防御を両立する安定武器。	C	57500	0	257	21	15	0	0	200	1	1	830	2026-06-09T13:03:07.000000Z	2026-06-11T13:19:29.000000Z	0	槍		14375	0	8
782	冥弾銃	weapon	高価格だが攻撃と運に優れる特殊武器。	C	63000	0	252	0	20	0	0	200	1	1	870	2026-06-09T13:03:07.000000Z	2026-06-11T13:19:29.000000Z	0	銃		15750	0	8
783	深淵の魔導核	weapon	魔力と運を伸ばす魔導職向け装備。	C	60200	0	0	0	0	272	22	200	1	1	850	2026-06-09T13:03:07.000000Z	2026-06-11T13:19:29.000000Z	49	魔導具	魔	15050	231	8
784	天空の剣	weapon	扱いやすい標準武器。物理職全般に向く。	B	64700	0	295	0	24	0	0	230	1	1	890	2026-06-09T13:03:07.000000Z	2026-06-11T13:19:29.000000Z	0	剣		16175	0	9
785	天雷の戦斧	weapon	重い一撃に優れる高火力武器。	B	68000	0	319	0	0	0	0	230	1	1	920	2026-06-09T13:03:07.000000Z	2026-06-11T13:19:29.000000Z	0	斧		17000	0	9
786	星影の短剣	weapon	素早さと運を伸ばす軽量武器。	B	61500	0	260	0	73	0	31	230	1	1	860	2026-06-09T13:03:07.000000Z	2026-06-11T13:19:29.000000Z	0	短剣		15375	0	9
787	星天の弓	weapon	命中と会心を意識した遠距離武器。	B	64700	0	277	0	39	0	44	230	1	1	900	2026-06-09T13:03:07.000000Z	2026-06-11T13:19:29.000000Z	0	弓		16175	0	9
788	天翼の拳甲	weapon	連撃・格闘職向け。HPと素早さも補う。	B	58300	0	271	0	54	0	0	230	1	1	840	2026-06-09T13:03:07.000000Z	2026-06-11T13:19:29.000000Z	0	拳		14575	0	9
789	天槍アストラ	weapon	攻撃と防御を両立する安定武器。	B	68000	0	301	24	18	0	0	230	1	1	930	2026-06-09T13:03:07.000000Z	2026-06-11T13:19:29.000000Z	0	槍		17000	0	9
790	星天の魔導盤	weapon	魔力と運を伸ばす魔導職向け装備。	B	71200	0	0	0	0	319	26	230	1	1	940	2026-06-09T13:03:07.000000Z	2026-06-11T13:19:29.000000Z	57	魔導具	魔	17800	271	9
791	覇滅の戦斧	weapon	重い一撃に優れる高火力武器。	A	78900	0	373	0	0	0	0	260	1	1	1000	2026-06-09T13:03:07.000000Z	2026-06-11T13:19:29.000000Z	0	斧		19725	0	10
792	黒翼の短剣	weapon	素早さと運を伸ばす軽量武器。	A	71400	0	304	0	85	0	36	260	1	1	950	2026-06-09T13:03:07.000000Z	2026-06-11T13:19:29.000000Z	0	短剣		17850	0	10
793	終月の弓	weapon	命中と会心を意識した遠距離武器。	A	75100	0	324	0	45	0	52	260	1	1	990	2026-06-09T13:03:07.000000Z	2026-06-11T13:19:29.000000Z	0	弓		18775	0	10
794	覇王の拳甲	weapon	連撃・格闘職向け。HPと素早さも補う。	A	67600	0	317	0	63	0	0	260	1	1	910	2026-06-09T13:03:07.000000Z	2026-06-11T13:19:29.000000Z	0	拳		16900	0	10
795	覇滅の魔槍	weapon	攻撃と防御を両立する安定武器。	A	78900	0	352	28	21	0	0	260	1	1	1010	2026-06-09T13:03:07.000000Z	2026-06-11T13:19:29.000000Z	0	槍		19725	0	10
796	終焉銃	weapon	高価格だが攻撃と運に優れる特殊武器。	A	86400	0	345	0	28	0	0	260	1	1	1030	2026-06-09T13:03:07.000000Z	2026-06-11T13:19:29.000000Z	0	銃		21600	0	10
797	終焉の魔導核	weapon	魔力と運を伸ばす魔導職向け装備。	A	82700	0	0	0	0	373	30	260	1	1	1020	2026-06-09T13:03:07.000000Z	2026-06-11T13:19:29.000000Z	67	魔導具	魔	20675	317	10
