id	name	type	description	rarity	price	hp_bonus	str_bonus	def_bonus	agi_bonus	mag_bonus	luk_bonus	required_level	is_shop_item	is_active	sort_order	created_at	updated_at	spr_bonus	sub_type	element	sell_price	mp_bonus	unlock_city_id	weapon_category	weapon_hand_type	weapon_role	armor_category	armor_weight	armor_role	external_item_id	weapon_family_id	weapon_family_name	weapon_rank	weapon_rank_sort	weapon_rank_multiplier	evolution_stage	next_item_external_id	is_evolution_enabled	is_drop_enabled	is_supply_enabled	max_enhance	armor_family_id	armor_family_name	armor_category_id	armor_category_name	armor_rank	armor_rank_sort	armor_rank_multiplier	evolution_group_id	next_armor_external_id	accessory_family_id	accessory_family_name	accessory_category_id	accessory_category_name	accessory_rank	accessory_rank_sort	accessory_rank_multiplier	next_accessory_external_id
153	吹雪ハーピーの羽飾り	accessory	ドロップ品: 吹雪ハーピーの羽飾り	rare	339	0	0	0	60	0	25	1	0	1	0	2026-06-06T16:19:25.000000Z	2026-06-12T14:14:10.000000Z	0			85	0												0	1	0		0	0	0	0						0	1								0	1	
154	氷牙ウルフの刻印	accessory	ドロップ品: 氷牙ウルフの刻印	epic	339	0	0	0	82	0	0	1	0	1	0	2026-06-06T16:19:25.000000Z	2026-06-12T14:14:10.000000Z	0			85	0												0	1	0		0	0	0	0						0	1								0	1	
155	谷の雪男の印	accessory	ドロップ品: 谷の雪男の印	rare	339	494	37	37	37	37	0	1	0	1	0	2026-06-06T16:19:25.000000Z	2026-06-12T14:14:10.000000Z	0			85	0												0	1	0		0	0	0	0						0	1								0	1	
156	凍結スライムの刻印	accessory	ドロップ品: 凍結スライムの刻印	epic	339	618	0	37	0	0	0	1	0	1	0	2026-06-06T16:19:25.000000Z	2026-06-12T14:14:10.000000Z	0			85	0												0	1	0		0	0	0	0						0	1								0	1	
157	峡谷の主の刻印	accessory	ドロップ品: 峡谷の主の刻印	epic	339	625	37	37	0	0	0	1	0	1	0	2026-06-06T16:19:25.000000Z	2026-06-12T14:14:10.000000Z	0			85	0												0	1	0		0	0	0	0						0	1								0	1	
158	地底トカゲの刻印	accessory	ドロップ品: 地底トカゲの刻印	epic	339	640	39	39	0	0	0	1	0	1	0	2026-06-06T16:19:25.000000Z	2026-06-12T14:14:10.000000Z	0			85	0												0	1	0		0	0	0	0						0	1								0	1	
159	洞窟の主の刻印	accessory	ドロップ品: 洞窟の主の刻印	epic	339	647	39	39	0	0	0	1	0	1	0	2026-06-06T16:19:25.000000Z	2026-06-12T14:14:10.000000Z	0			85	0												0	1	0		0	0	0	0						0	1								0	1	
160	白銀ウルフの刻印	accessory	ドロップ品: 白銀ウルフの刻印	epic	339	0	0	0	87	0	0	1	0	1	0	2026-06-06T16:19:25.000000Z	2026-06-12T14:14:10.000000Z	0			85	0												0	1	0		0	0	0	0						0	1								0	1	
161	雪樹の精の印	accessory	ドロップ品: 雪樹の精の印	rare	339	524	39	39	39	39	0	1	0	1	0	2026-06-06T16:19:25.000000Z	2026-06-12T14:14:10.000000Z	0			85	0												0	1	0		0	0	0	0						0	1								0	1	
163	雪妖精の刻印	accessory	ドロップ品: 雪妖精の刻印	epic	339	0	0	0	0	90	0	1	0	1	0	2026-06-06T16:19:25.000000Z	2026-06-12T14:14:10.000000Z	0			85	0												0	1	0		0	0	0	0						0	1								0	1	
164	白銀の守護獣の刻印	accessory	ドロップ品: 白銀の守護獣の刻印	epic	339	669	40	40	0	0	0	1	0	1	0	2026-06-06T16:19:25.000000Z	2026-06-12T14:14:10.000000Z	0			85	0												0	1	0		0	0	0	0						0	1								0	1	
165	氷竜の幼体の刻印	accessory	ドロップ品: 氷竜の幼体の刻印	epic	339	690	41	41	0	0	0	1	0	1	0	2026-06-06T16:19:25.000000Z	2026-06-12T14:14:10.000000Z	0			85	0												0	1	0		0	0	0	0						0	1								0	1	
166	竜牙兵の刻印	accessory	ドロップ品: 竜牙兵の刻印	epic	339	698	42	42	0	0	0	1	0	1	0	2026-06-06T16:19:25.000000Z	2026-06-12T14:14:10.000000Z	0			85	0												0	1	0		0	0	0	0						0	1								0	1	
168	竜巣ゴーレムの刻印	accessory	ドロップ品: 竜巣ゴーレムの刻印	epic	339	706	42	42	0	0	0	1	0	1	0	2026-06-06T16:19:25.000000Z	2026-06-12T14:14:10.000000Z	0			85	0												0	1	0		0	0	0	0						0	1								0	1	
169	氷竜の番人の刻印	accessory	ドロップ品: 氷竜の番人の刻印	epic	339	712	42	42	0	0	0	1	0	1	0	2026-06-06T16:19:25.000000Z	2026-06-12T14:14:10.000000Z	0			85	0												0	1	0		0	0	0	0						0	1								0	1	
173	山脈の白竜の刻印	accessory	ドロップ品: 山脈の白竜の刻印	epic	339	726	43	43	0	0	0	1	0	1	0	2026-06-06T16:19:25.000000Z	2026-06-12T14:14:10.000000Z	0			85	0												0	1	0		0	0	0	0						0	1								0	1	
174	氷竜ヴェルガの王印	accessory	ドロップ品: 氷竜ヴェルガの王印	legend	339	988	57	57	57	57	57	1	0	1	0	2026-06-06T16:19:25.000000Z	2026-06-12T14:14:10.000000Z	57			85	0												0	1	0		0	0	0	0						0	1								0	1	
175	サンドスライムの刻印	accessory	ドロップ品: サンドスライムの刻印	epic	339	748	0	44	0	0	0	1	0	1	0	2026-06-06T16:19:25.000000Z	2026-06-12T14:14:10.000000Z	0			85	0												0	1	0		0	0	0	0						0	1								0	1	
176	砂サソリの印	accessory	ドロップ品: 砂サソリの印	rare	339	604	44	44	44	44	0	1	0	1	0	2026-06-06T16:19:25.000000Z	2026-06-12T14:14:10.000000Z	0			85	0												0	1	0		0	0	0	0						0	1								0	1	
178	ミイラの刻印	accessory	ドロップ品: ミイラの刻印	epic	339	763	46	46	0	0	0	1	0	1	0	2026-06-06T16:19:25.000000Z	2026-06-12T14:14:10.000000Z	0			85	0												0	1	0		0	0	0	0						0	1								0	1	
179	砂の魔獣の刻印	accessory	ドロップ品: 砂の魔獣の刻印	epic	339	770	46	46	0	0	0	1	0	1	0	2026-06-06T16:19:25.000000Z	2026-06-12T14:14:10.000000Z	0			85	0												0	1	0		0	0	0	0						0	1								0	1	
180	遺跡スライムの刻印	accessory	ドロップ品: 遺跡スライムの刻印	epic	339	1235	0	72	0	0	0	1	0	1	0	2026-06-06T16:19:25.000000Z	2026-06-12T14:14:10.000000Z	0			85	0												0	1	0		0	0	0	0						0	1								0	1	
182	呪文壁の刻印	accessory	ドロップ品: 呪文壁の刻印	epic	339	0	73	0	0	73	0	1	0	1	0	2026-06-06T16:19:25.000000Z	2026-06-12T14:14:10.000000Z	0			85	0												0	1	0		0	0	0	0						0	1								0	1	
183	遺跡の守護者の刻印	accessory	ドロップ品: 遺跡の守護者の刻印	epic	339	1250	73	73	0	0	0	1	0	1	0	2026-06-06T16:19:25.000000Z	2026-06-12T14:14:10.000000Z	0			85	0												0	1	0		0	0	0	0						0	1								0	1	
184	ミイラの印	accessory	ドロップ品: ミイラの印	rare	339	634	47	47	47	47	0	1	0	1	0	2026-06-06T16:19:25.000000Z	2026-06-12T14:14:10.000000Z	0			85	0												0	1	0		0	0	0	0						0	1								0	1	
185	王墓の亡霊の刻印	accessory	ドロップ品: 王墓の亡霊の刻印	epic	339	0	47	0	0	47	0	1	0	1	0	2026-06-06T16:19:25.000000Z	2026-06-12T14:14:10.000000Z	0			85	0												0	1	0		0	0	0	0						0	1								0	1	
186	黄金スカラベの印	accessory	ドロップ品: 黄金スカラベの印	rare	339	645	48	48	48	48	0	1	0	1	0	2026-06-06T16:19:25.000000Z	2026-06-12T14:14:10.000000Z	0			85	0												0	1	0		0	0	0	0						0	1								0	1	
187	墓所の騎士の刻印	accessory	ドロップ品: 墓所の騎士の刻印	epic	339	0	108	0	0	0	0	1	0	1	0	2026-06-06T16:19:25.000000Z	2026-06-12T14:14:10.000000Z	0			85	0												0	1	0		0	0	0	0						0	1								0	1	
188	王家の呪霊の刻印	accessory	ドロップ品: 王家の呪霊の刻印	epic	339	0	48	0	0	48	0	1	0	1	0	2026-06-06T16:19:25.000000Z	2026-06-12T14:14:10.000000Z	0			85	0												0	1	0		0	0	0	0						0	1								0	1	
189	水路スライムの刻印	accessory	ドロップ品: 水路スライムの刻印	epic	339	835	0	49	0	0	0	1	0	1	0	2026-06-06T16:21:34.000000Z	2026-06-12T14:14:10.000000Z	0			85	0												0	1	0		0	0	0	0						0	1								0	1	
190	地下ワニの印	accessory	ドロップ品: 地下ワニの印	rare	339	674	51	51	51	51	0	1	0	1	0	2026-06-06T16:21:34.000000Z	2026-06-12T14:14:10.000000Z	0			85	0												0	1	0		0	0	0	0						0	1								0	1	
191	水路ゴーストの刻印	accessory	ドロップ品: 水路ゴーストの刻印	epic	339	0	51	0	0	51	0	1	0	1	0	2026-06-06T16:21:34.000000Z	2026-06-12T14:14:10.000000Z	0			85	0												0	1	0		0	0	0	0						0	1								0	1	
192	古代配管兵の刻印	accessory	ドロップ品: 古代配管兵の刻印	epic	339	0	115	0	0	0	0	1	0	1	0	2026-06-06T16:21:34.000000Z	2026-06-12T14:14:10.000000Z	0			85	0												0	1	0		0	0	0	0						0	1								0	1	
193	水路の主の刻印	accessory	ドロップ品: 水路の主の刻印	epic	339	857	0	51	0	0	0	1	0	1	0	2026-06-06T16:21:34.000000Z	2026-06-12T14:14:10.000000Z	0			85	0												0	1	0		0	0	0	0						0	1								0	1	
194	魔導書の刻印	accessory	ドロップ品: 魔導書の刻印	epic	339	0	0	0	0	117	0	1	0	1	0	2026-06-06T16:21:35.000000Z	2026-06-12T14:14:10.000000Z	0			85	0												0	1	0		0	0	0	0						0	1								0	1	
195	紙片スライムの刻印	accessory	ドロップ品: 紙片スライムの刻印	epic	339	879	0	52	0	0	0	1	0	1	0	2026-06-06T16:21:35.000000Z	2026-06-12T14:14:10.000000Z	0			85	0												0	1	0		0	0	0	0						0	1								0	1	
196	司書ゴーストの刻印	accessory	ドロップ品: 司書ゴーストの刻印	epic	339	0	53	0	0	53	0	1	0	1	0	2026-06-06T16:21:35.000000Z	2026-06-12T14:14:10.000000Z	0			85	0												0	1	0		0	0	0	0						0	1								0	1	
197	知識の悪魔の刻印	accessory	ドロップ品: 知識の悪魔の刻印	epic	339	887	53	53	0	0	0	1	0	1	0	2026-06-06T16:21:35.000000Z	2026-06-12T14:14:10.000000Z	0			85	0												0	1	0		0	0	0	0						0	1								0	1	
198	図書館の番人の刻印	accessory	ドロップ品: 図書館の番人の刻印	epic	339	894	53	53	0	0	0	1	0	1	0	2026-06-06T16:21:35.000000Z	2026-06-12T14:14:10.000000Z	0			85	0												0	1	0		0	0	0	0						0	1								0	1	
199	禁書の悪魔の刻印	accessory	ドロップ品: 禁書の悪魔の刻印	epic	339	894	53	53	0	0	0	1	0	1	0	2026-06-06T16:21:35.000000Z	2026-06-12T14:14:10.000000Z	0			85	0												0	1	0		0	0	0	0						0	1								0	1	
200	呪文スライムの刻印	accessory	ドロップ品: 呪文スライムの刻印	epic	339	0	53	0	0	53	0	1	0	1	0	2026-06-06T16:21:35.000000Z	2026-06-12T14:14:10.000000Z	0			85	0												0	1	0		0	0	0	0						0	1								0	1	
201	封印司書の印	accessory	ドロップ品: 封印司書の印	rare	339	726	54	54	54	54	0	1	0	1	0	2026-06-06T16:21:35.000000Z	2026-06-12T14:14:10.000000Z	0			85	0												0	1	0		0	0	0	0						0	1								0	1	
202	黒インクの魔物の刻印	accessory	ドロップ品: 黒インクの魔物の刻印	epic	339	908	54	54	0	0	0	1	0	1	0	2026-06-06T16:21:35.000000Z	2026-06-12T14:14:10.000000Z	0			85	0												0	1	0		0	0	0	0						0	1								0	1	
203	禁書の主の刻印	accessory	ドロップ品: 禁書の主の刻印	epic	339	916	54	54	0	0	0	1	0	1	0	2026-06-06T16:21:35.000000Z	2026-06-12T14:14:10.000000Z	0			85	0												0	1	0		0	0	0	0						0	1								0	1	
204	ホムンクルスの印	accessory	ドロップ品: ホムンクルスの印	rare	339	732	54	54	54	54	0	1	0	1	0	2026-06-06T16:21:35.000000Z	2026-06-12T14:14:10.000000Z	0			85	0												0	1	0		0	0	0	0						0	1								0	1	
205	実験スライムの刻印	accessory	ドロップ品: 実験スライムの刻印	epic	339	923	0	54	0	0	0	1	0	1	0	2026-06-06T16:21:35.000000Z	2026-06-12T14:14:10.000000Z	0			85	0												0	1	0		0	0	0	0						0	1								0	1	
207	培養獣の刻印	accessory	ドロップ品: 培養獣の刻印	epic	339	930	55	55	0	0	0	1	0	1	0	2026-06-06T16:21:35.000000Z	2026-06-12T14:14:10.000000Z	0			85	0												0	1	0		0	0	0	0						0	1								0	1	
208	研究所の怪物の刻印	accessory	ドロップ品: 研究所の怪物の刻印	epic	339	938	55	55	0	0	0	1	0	1	0	2026-06-06T16:21:35.000000Z	2026-06-12T14:14:10.000000Z	0			85	0												0	1	0		0	0	0	0						0	1								0	1	
209	庭園の番人の刻印	accessory	ドロップ品: 庭園の番人の刻印	epic	339	1271	75	75	0	0	0	1	0	1	0	2026-06-06T16:21:35.000000Z	2026-06-12T14:14:10.000000Z	0			85	0												0	1	0		0	0	0	0						0	1								0	1	
210	星読みの亡霊の刻印	accessory	ドロップ品: 星読みの亡霊の刻印	epic	339	0	0	0	0	170	0	1	0	1	0	2026-06-06T16:21:35.000000Z	2026-06-12T14:14:10.000000Z	0			85	0												0	1	0		0	0	0	0						0	1								0	1	
211	塔の魔術師の刻印	accessory	ドロップ品: 塔の魔術師の刻印	epic	339	0	0	0	0	172	0	1	0	1	0	2026-06-06T16:21:35.000000Z	2026-06-12T14:14:10.000000Z	0			85	0												0	1	0		0	0	0	0						0	1								0	1	
212	星屑スライムの刻印	accessory	ドロップ品: 星屑スライムの刻印	epic	339	0	0	0	0	173	0	1	0	1	0	2026-06-06T16:21:35.000000Z	2026-06-12T14:14:10.000000Z	0			85	0												0	1	0		0	0	0	0						0	1								0	1	
213	天文ゴーレムの刻印	accessory	ドロップ品: 天文ゴーレムの刻印	epic	339	1286	76	76	0	0	0	1	0	1	0	2026-06-06T16:21:35.000000Z	2026-06-12T14:14:10.000000Z	0			85	0												0	1	0		0	0	0	0						0	1								0	1	
214	塔の守護者の刻印	accessory	ドロップ品: 塔の守護者の刻印	epic	339	1293	76	76	0	0	0	1	0	1	0	2026-06-06T16:21:35.000000Z	2026-06-12T14:14:10.000000Z	0			85	0												0	1	0		0	0	0	0						0	1								0	1	
215	次元スライムの刻印	accessory	ドロップ品: 次元スライムの刻印	epic	339	1329	0	79	0	0	0	1	0	1	0	2026-06-06T16:21:35.000000Z	2026-06-12T14:14:10.000000Z	0			85	0												0	1	0		0	0	0	0						0	1								0	1	
216	時空の影の印	accessory	ドロップ品: 時空の影の印	rare	339	1070	79	79	79	79	0	1	0	1	0	2026-06-06T16:21:35.000000Z	2026-06-12T14:14:10.000000Z	0			85	0												0	1	0		0	0	0	0						0	1								0	1	
217	迷い人の亡霊の刻印	accessory	ドロップ品: 迷い人の亡霊の刻印	epic	339	0	80	0	0	80	0	1	0	1	0	2026-06-06T16:21:35.000000Z	2026-06-12T14:14:10.000000Z	0			85	0												0	1	0		0	0	0	0						0	1								0	1	
218	空間裂け目の刻印	accessory	ドロップ品: 空間裂け目の刻印	epic	339	1344	80	80	0	0	0	1	0	1	0	2026-06-06T16:21:35.000000Z	2026-06-12T14:14:10.000000Z	0			85	0												0	1	0		0	0	0	0						0	1								0	1	
219	回廊の主の王印	accessory	ドロップ品: 回廊の主の王印	legend	339	1375	79	79	79	79	79	1	0	1	0	2026-06-06T16:21:35.000000Z	2026-06-12T14:14:10.000000Z	79			85	0												0	1	0		0	0	0	0						0	1								0	1	
222	荒野ゾンビの刻印	accessory	ドロップ品: 荒野ゾンビの刻印	epic	339	0	61	0	0	61	0	1	0	1	0	2026-06-06T16:21:35.000000Z	2026-06-12T14:14:10.000000Z	0			85	0												0	1	0		0	0	0	0						0	1								0	1	
223	魂喰いの刻印	accessory	ドロップ品: 魂喰いの刻印	epic	339	1032	61	61	0	0	0	1	0	1	0	2026-06-06T16:21:35.000000Z	2026-06-12T14:14:10.000000Z	0			85	0												0	1	0		0	0	0	0						0	1								0	1	
224	死者の王の刻印	accessory	ドロップ品: 死者の王の刻印	epic	339	0	61	0	0	61	0	1	0	1	0	2026-06-06T16:21:35.000000Z	2026-06-12T14:14:10.000000Z	0			85	0												0	1	0		0	0	0	0						0	1								0	1	
226	吸血コウモリの羽飾り	accessory	ドロップ品: 吸血コウモリの羽飾り	rare	339	0	0	0	105	0	44	1	0	1	0	2026-06-06T16:21:35.000000Z	2026-06-12T14:14:10.000000Z	0			85	0												0	1	0		0	0	0	0						0	1								0	1	
227	城の亡霊の刻印	accessory	ドロップ品: 城の亡霊の刻印	epic	339	0	63	0	0	63	0	1	0	1	0	2026-06-06T16:21:35.000000Z	2026-06-12T14:14:10.000000Z	0			85	0												0	1	0		0	0	0	0						0	1								0	1	
228	黒鎧兵の刻印	accessory	ドロップ品: 黒鎧兵の刻印	epic	339	0	141	0	0	0	0	1	0	1	0	2026-06-06T16:21:35.000000Z	2026-06-12T14:14:10.000000Z	0			85	0												0	1	0		0	0	0	0						0	1								0	1	
229	呪城の主の刻印	accessory	ドロップ品: 呪城の主の刻印	epic	339	0	63	0	0	63	0	1	0	1	0	2026-06-06T16:21:35.000000Z	2026-06-12T14:14:10.000000Z	0			85	0												0	1	0		0	0	0	0						0	1								0	1	
230	冥界の番犬の護符	accessory	ドロップ品: 冥界の番犬の護符	rare	339	708	0	0	0	0	71	1	0	1	0	2026-06-06T16:21:35.000000Z	2026-06-12T14:14:10.000000Z	0			85	0												0	1	0		0	0	0	0						0	1								0	1	
231	門番デーモンの印	accessory	ドロップ品: 門番デーモンの印	rare	339	0	143	0	0	0	0	1	0	1	0	2026-06-06T16:21:36.000000Z	2026-06-12T14:14:10.000000Z	0			85	0												0	1	0		0	0	0	0						0	1								0	1	
232	魂の群れの印	accessory	ドロップ品: 魂の群れの印	rare	339	860	64	64	64	64	0	1	0	1	0	2026-06-06T16:21:36.000000Z	2026-06-12T14:14:10.000000Z	0			85	0												0	1	0		0	0	0	0						0	1								0	1	
233	闇スライムの刻印	accessory	ドロップ品: 闇スライムの刻印	epic	339	1075	0	64	0	0	0	1	0	1	0	2026-06-06T16:21:36.000000Z	2026-06-12T14:14:10.000000Z	0			85	0												0	1	0		0	0	0	0						0	1								0	1	
234	冥界門の守護者の刻印	accessory	ドロップ品: 冥界門の守護者の刻印	epic	339	1083	64	64	0	0	0	1	0	1	0	2026-06-06T16:21:36.000000Z	2026-06-12T14:14:10.000000Z	0			85	0												0	1	0		0	0	0	0						0	1								0	1	
237	魔王軍魔術師の刻印	accessory	ドロップ品: 魔王軍魔術師の刻印	epic	339	0	0	0	0	150	0	1	0	1	0	2026-06-06T16:21:36.000000Z	2026-06-12T14:14:10.000000Z	0			85	0												0	1	0		0	0	0	0						0	1								0	1	
238	黒騎士の刻印	accessory	ドロップ品: 黒騎士の刻印	epic	339	0	150	0	0	0	0	1	0	1	0	2026-06-06T16:21:36.000000Z	2026-06-12T14:14:10.000000Z	0			85	0												0	1	0		0	0	0	0						0	1								0	1	
239	要塞司令の刻印	accessory	ドロップ品: 要塞司令の刻印	epic	339	1126	66	66	0	0	0	1	0	1	0	2026-06-06T16:21:36.000000Z	2026-06-12T14:14:10.000000Z	0			85	0												0	1	0		0	0	0	0						0	1								0	1	
240	瘴気スライムの刻印	accessory	ドロップ品: 瘴気スライムの刻印	epic	339	1126	0	66	0	0	0	1	0	1	0	2026-06-06T16:21:36.000000Z	2026-06-12T14:14:10.000000Z	0			85	0												0	1	0		0	0	0	0						0	1								0	1	
241	毒霧の悪魔の刻印	accessory	ドロップ品: 毒霧の悪魔の刻印	epic	339	1133	68	68	0	0	0	1	0	1	0	2026-06-06T16:21:36.000000Z	2026-06-12T14:14:10.000000Z	0			85	0												0	1	0		0	0	0	0						0	1								0	1	
242	谷の死霊の刻印	accessory	ドロップ品: 谷の死霊の刻印	epic	339	0	68	0	0	68	0	1	0	1	0	2026-06-06T16:21:36.000000Z	2026-06-12T14:14:10.000000Z	0			85	0												0	1	0		0	0	0	0						0	1								0	1	
243	腐食ワームの刻印	accessory	ドロップ品: 腐食ワームの刻印	epic	339	1141	0	68	0	0	0	1	0	1	0	2026-06-06T16:21:36.000000Z	2026-06-12T14:14:10.000000Z	0			85	0												0	1	0		0	0	0	0						0	1								0	1	
244	瘴気の主の刻印	accessory	ドロップ品: 瘴気の主の刻印	epic	339	1148	68	68	0	0	0	1	0	1	0	2026-06-06T16:21:36.000000Z	2026-06-12T14:14:10.000000Z	0			85	0												0	1	0		0	0	0	0						0	1								0	1	
245	奈落の影の印	accessory	ドロップ品: 奈落の影の印	rare	339	918	68	68	68	68	0	1	0	1	0	2026-06-06T16:21:36.000000Z	2026-06-12T14:14:10.000000Z	0			85	0												0	1	0		0	0	0	0						0	1								0	1	
247	闇の司祭の刻印	accessory	ドロップ品: 闇の司祭の刻印	epic	339	0	0	0	0	154	0	1	0	1	0	2026-06-06T16:21:36.000000Z	2026-06-12T14:14:10.000000Z	0			85	0												0	1	0		0	0	0	0						0	1								0	1	
248	階段の番人の刻印	accessory	ドロップ品: 階段の番人の刻印	epic	339	1162	69	69	0	0	0	1	0	1	0	2026-06-06T16:21:36.000000Z	2026-06-12T14:14:10.000000Z	0			85	0												0	1	0		0	0	0	0						0	1								0	1	
249	魔将軍アビスの王印	accessory	ドロップ品: 魔将軍アビスの王印	legend	339	1569	90	90	90	90	90	1	0	1	0	2026-06-06T16:21:36.000000Z	2026-06-12T14:14:10.000000Z	90			85	0												0	1	0		0	0	0	0						0	1								0	1	
250	雲スライムの刻印	accessory	ドロップ品: 雲スライムの刻印	epic	339	1162	0	69	0	0	0	1	0	1	0	2026-06-06T16:21:36.000000Z	2026-06-12T14:14:10.000000Z	0			85	0												0	1	0		0	0	0	0						0	1								0	1	
251	天空鳥の羽飾り	accessory	ドロップ品: 天空鳥の羽飾り	rare	339	0	0	0	117	0	49	1	0	1	0	2026-06-06T16:21:36.000000Z	2026-06-12T14:14:10.000000Z	0			85	0												0	1	0		0	0	0	0						0	1								0	1	
252	風の精霊の耳飾り	accessory	ドロップ品: 風の精霊の耳飾り	rare	339	0	0	0	0	118	49	1	0	1	0	2026-06-06T16:21:36.000000Z	2026-06-12T14:14:10.000000Z	0			85	0												0	1	0		0	0	0	0						0	1								0	1	
253	雲海の兵の刻印	accessory	ドロップ品: 雲海の兵の刻印	epic	339	0	158	0	0	0	0	1	0	1	0	2026-06-06T16:21:36.000000Z	2026-06-12T14:14:10.000000Z	0			85	0												0	1	0		0	0	0	0						0	1								0	1	
254	天界の番人の刻印	accessory	ドロップ品: 天界の番人の刻印	epic	339	1184	70	70	0	0	0	1	0	1	0	2026-06-06T16:21:36.000000Z	2026-06-12T14:14:10.000000Z	0			85	0												0	1	0		0	0	0	0						0	1								0	1	
255	回廊の主の刻印	accessory	ドロップ品: 回廊の主の刻印	epic	339	1351	80	80	0	0	0	1	0	1	0	2026-06-06T16:21:36.000000Z	2026-06-12T14:14:10.000000Z	0			85	0												0	1	0		0	0	0	0						0	1								0	1	
257	祭壇の天使の印	accessory	ドロップ品: 祭壇の天使の印	rare	339	1150	84	84	84	84	0	1	0	1	0	2026-06-06T16:23:57.000000Z	2026-06-12T14:14:10.000000Z	0			85	0												0	1	0		0	0	0	0						0	1								0	1	
259	古代神官の刻印	accessory	ドロップ品: 古代神官の刻印	epic	339	1452	85	85	0	0	0	1	0	1	0	2026-06-06T16:23:57.000000Z	2026-06-12T14:14:10.000000Z	0			85	0												0	1	0		0	0	0	0						0	1								0	1	
260	雷神ヴォルトの神印	accessory	ドロップ品: 雷神ヴォルトの神印	mythic	339	4840	170	170	170	170	170	1	0	1	0	2026-06-06T16:23:57.000000Z	2026-06-12T14:14:10.000000Z	154			85	0												0	1	0		0	0	0	0						0	1								0	1	
262	黒炎スライムの刻印	accessory	ドロップ品: 黒炎スライムの刻印	epic	339	1315	0	77	0	0	0	1	0	1	0	2026-06-06T16:23:57.000000Z	2026-06-12T14:14:10.000000Z	0			85	0												0	1	0		0	0	0	0						0	1								0	1	
263	外郭ガーゴイルの印	accessory	ドロップ品: 外郭ガーゴイルの印	rare	339	1058	79	79	79	79	0	1	0	1	0	2026-06-06T16:23:57.000000Z	2026-06-12T14:14:10.000000Z	0			85	0												0	1	0		0	0	0	0						0	1								0	1	
264	魔城の番犬の刻印	accessory	ドロップ品: 魔城の番犬の刻印	epic	339	0	178	0	0	0	0	1	0	1	0	2026-06-06T16:23:57.000000Z	2026-06-12T14:14:10.000000Z	0			85	0												0	1	0		0	0	0	0						0	1								0	1	
265	外郭隊長の刻印	accessory	ドロップ品: 外郭隊長の刻印	epic	339	1329	79	79	0	0	0	1	0	1	0	2026-06-06T16:23:57.000000Z	2026-06-12T14:14:10.000000Z	0			85	0												0	1	0		0	0	0	0						0	1								0	1	
268	魔神の影の刻印	accessory	ドロップ品: 魔神の影の刻印	epic	339	1366	81	81	0	0	0	1	0	1	0	2026-06-06T16:23:57.000000Z	2026-06-12T14:14:10.000000Z	0			85	0												0	1	0		0	0	0	0						0	1								0	1	
269	深淵スライムの刻印	accessory	ドロップ品: 深淵スライムの刻印	epic	339	1366	0	81	0	0	0	1	0	1	0	2026-06-06T16:23:57.000000Z	2026-06-12T14:14:10.000000Z	0			85	0												0	1	0		0	0	0	0						0	1								0	1	
270	魔神の化身の刻印	accessory	ドロップ品: 魔神の化身の刻印	epic	339	1373	81	81	0	0	0	1	0	1	0	2026-06-06T16:23:57.000000Z	2026-06-12T14:14:10.000000Z	0			85	0												0	1	0		0	0	0	0						0	1								0	1	
271	囚われた亡霊の刻印	accessory	ドロップ品: 囚われた亡霊の刻印	epic	339	0	81	0	0	81	0	1	0	1	0	2026-06-06T16:23:57.000000Z	2026-06-12T14:14:10.000000Z	0			85	0												0	1	0		0	0	0	0						0	1								0	1	
274	看守デーモンの刻印	accessory	ドロップ品: 看守デーモンの刻印	epic	339	0	186	0	0	0	0	1	0	1	0	2026-06-06T16:23:57.000000Z	2026-06-12T14:14:10.000000Z	0			85	0												0	1	0		0	0	0	0						0	1								0	1	
275	牢獄の主の刻印	accessory	ドロップ品: 牢獄の主の刻印	epic	339	1395	82	82	0	0	0	1	0	1	0	2026-06-06T16:23:57.000000Z	2026-06-12T14:14:10.000000Z	0			85	0												0	1	0		0	0	0	0						0	1								0	1	
278	闇の大司祭の刻印	accessory	ドロップ品: 闇の大司祭の刻印	epic	339	0	0	0	0	189	0	1	0	1	0	2026-06-06T16:23:57.000000Z	2026-06-12T14:14:10.000000Z	0			85	0												0	1	0		0	0	0	0						0	1								0	1	
279	魔王の影の刻印	accessory	ドロップ品: 魔王の影の刻印	epic	339	1410	83	83	0	0	0	1	0	1	0	2026-06-06T16:23:57.000000Z	2026-06-12T14:14:10.000000Z	0			85	0												0	1	0		0	0	0	0						0	1								0	1	
280	黒き玉座の主の刻印	accessory	ドロップ品: 黒き玉座の主の刻印	epic	339	1416	83	83	0	0	0	1	0	1	0	2026-06-06T16:23:57.000000Z	2026-06-12T14:14:10.000000Z	0			85	0												0	1	0		0	0	0	0						0	1								0	1	
281	魔導炉の魔物の刻印	accessory	ドロップ品: 魔導炉の魔物の刻印	epic	339	0	0	0	0	190	0	1	0	1	0	2026-06-06T16:23:57.000000Z	2026-06-12T14:14:10.000000Z	0			85	0												0	1	0		0	0	0	0						0	1								0	1	
283	黒炎竜の刻印	accessory	ドロップ品: 黒炎竜の刻印	epic	339	1432	84	84	0	0	0	1	0	1	0	2026-06-06T16:23:57.000000Z	2026-06-12T14:14:10.000000Z	0			85	0												0	1	0		0	0	0	0						0	1								0	1	
